AGECL,HHSEX,EDCL,KIDS,MARRIED,HOUSECL,OCCAT2,LIFECL,INCCAT,NWCAT,WSAVED,SPENDMOR,KNOWL,Risk_tolerance
3,2,3,1,2,2,2,4,3,1,2,3,5,0.7894736842105263
3,2,3,1,2,2,2,4,3,1,2,3,5,0.7894736842105263
3,2,3,1,2,2,2,4,2,1,2,3,5,0.7894736842105263
5,2,3,0,2,1,4,6,3,3,2,2,5,0.9950248756218906
5,2,3,0,2,1,4,6,3,3,2,2,5,0.9950248756218906
5,2,3,0,2,1,4,6,3,3,2,2,5,0.9950248756218906
5,2,3,0,2,1,4,6,3,3,2,2,5,0.9950248756218906
5,2,3,0,2,1,4,6,3,3,2,2,5,0.9950248756218906
1,1,3,0,1,2,1,2,3,1,3,3,8,0.020537124802527645
1,1,3,0,1,2,1,2,3,1,3,3,8,0.009268136784915308
1,1,3,0,1,2,1,2,3,1,3,3,8,0.024543738200125866
1,1,3,0,1,2,1,2,3,1,3,3,8,0.024543738200125866
1,1,3,0,1,2,1,2,4,1,3,3,8,0.009268136784915308
4,1,2,1,1,1,4,6,2,2,1,2,7,0.0
4,1,2,1,1,1,4,6,2,2,1,2,7,0.0
4,1,2,1,1,1,4,6,2,2,1,2,7,0.0
4,1,2,1,1,1,4,6,2,2,1,2,7,0.0
4,1,2,1,1,1,4,6,2,2,1,2,7,0.0
5,2,2,0,2,2,4,6,1,1,3,1,10,0.0
5,2,2,0,2,2,4,6,1,1,3,1,10,0.0
5,2,2,0,2,2,4,6,1,1,3,1,10,0.0
5,2,2,0,2,2,4,6,1,1,3,1,10,0.0
5,2,2,0,2,2,4,6,2,1,3,1,10,0.0
5,1,3,1,2,1,4,6,4,3,3,4,5,0.42386831275720166
5,1,3,1,2,1,4,6,4,3,3,4,5,0.5138888888888888
5,1,3,1,2,1,4,6,4,3,3,4,5,0.5882352941176471
5,1,3,1,2,1,4,6,4,3,3,4,5,0.5882352941176471
5,1,3,1,2,1,4,6,4,3,3,4,5,0.5424836601307189
2,1,3,3,2,1,3,4,2,2,3,2,4,0.0
2,1,3,3,2,1,3,4,2,2,3,2,4,0.0
2,1,3,3,2,1,3,4,2,2,3,2,4,0.0
2,1,3,3,2,1,3,4,2,2,3,2,4,0.0
2,1,3,3,2,1,3,4,2,2,3,2,4,0.0
4,1,2,0,1,1,4,6,4,4,3,4,8,0.0
4,1,2,0,1,1,4,6,4,4,3,4,8,0.7352941176470589
4,1,2,0,1,1,4,6,4,4,3,4,8,0.5050505050505051
4,1,2,0,1,1,4,6,4,4,3,4,8,0.78125
4,1,2,0,1,1,4,6,4,4,3,4,8,0.75
6,1,2,0,2,1,4,6,3,4,3,2,9,0.9418819188191881
6,1,2,0,2,1,4,6,3,5,3,2,9,0.9419354838709677
6,1,2,0,2,1,4,6,3,5,3,2,9,0.9419354838709677
6,1,2,0,2,1,4,6,3,4,3,2,9,0.9417081719239992
6,1,2,0,2,1,4,6,3,4,3,2,9,0.9418819188191881
3,1,4,3,1,1,1,3,5,4,2,4,7,0.8253275109170306
3,1,4,3,1,1,1,3,5,4,2,4,7,0.8253275109170306
3,1,4,3,1,1,1,3,5,4,2,4,7,0.8253275109170306
3,1,4,3,1,1,1,3,5,4,2,4,7,0.8253275109170306
3,1,4,3,1,1,1,3,5,4,2,4,7,0.8253275109170306
1,1,2,4,1,2,3,3,4,1,1,2,7,0.36
1,1,2,4,1,2,3,3,4,1,1,2,7,0.36
1,1,2,4,1,2,3,3,4,1,1,2,7,0.36
1,1,2,4,1,2,3,3,4,1,1,2,7,0.36
1,1,2,4,1,2,3,3,4,1,1,2,7,0.36
5,2,2,2,2,2,4,6,1,1,2,4,10,0.0
5,2,2,2,2,2,4,6,1,1,2,4,10,0.0
5,2,2,2,2,2,4,6,1,1,2,4,10,0.0
5,2,2,2,2,2,4,6,1,1,2,4,10,0.0
5,2,2,2,2,2,4,6,1,1,2,4,10,0.0
3,1,4,2,1,1,1,3,5,2,3,4,5,0.8638360175695461
3,1,4,2,1,1,1,3,5,3,3,4,5,0.9446946946946947
3,1,4,2,1,1,1,3,5,3,3,4,5,0.8740978348035284
3,1,4,2,1,1,1,3,5,3,3,4,5,0.8655557353179097
3,1,4,2,1,1,1,3,5,4,3,4,5,0.9794671339353911
6,1,2,0,1,1,4,6,6,5,3,3,9,0.8624140245987815
6,1,2,0,1,1,4,6,6,5,3,3,9,0.8724952595705427
6,1,2,0,1,1,4,6,6,5,3,3,9,0.8566652463207578
6,1,2,0,1,1,4,6,6,5,3,3,9,0.8679628670464958
6,1,2,0,1,1,4,6,6,5,3,3,9,0.8581947774589573
4,1,2,0,1,1,3,5,1,2,3,5,6,0.0
4,1,2,0,1,1,3,5,1,2,3,5,6,0.0
4,1,2,0,1,1,3,5,1,2,3,5,6,0.0
4,1,2,0,1,1,3,5,1,2,3,5,6,0.0
4,1,2,0,1,1,3,5,1,2,3,5,6,0.0
4,2,1,0,2,1,1,5,2,2,1,3,5,0.0
4,2,1,0,2,1,1,5,2,2,1,3,5,0.0
4,2,1,0,2,1,1,5,2,2,1,3,5,0.0
4,2,1,0,2,1,1,5,2,2,1,3,5,0.0
4,2,1,0,2,1,1,5,2,2,1,3,5,0.0
4,1,4,0,1,1,1,5,4,3,3,2,8,0.0
4,1,4,0,1,1,1,5,3,3,3,2,8,0.0
4,1,4,0,1,1,1,5,3,3,3,2,8,0.0
4,1,4,0,1,1,1,5,4,3,3,2,8,0.0
4,1,4,0,1,1,1,5,3,3,3,2,8,0.0
5,1,4,0,1,1,1,5,6,5,3,5,8,0.7842046718576196
5,1,4,0,1,1,1,5,6,5,3,5,8,0.7842046718576196
5,1,4,0,1,1,1,5,6,5,3,5,8,0.7842046718576196
5,1,4,0,1,1,1,5,6,5,3,5,8,0.7842046718576196
5,1,4,0,1,1,1,5,6,5,3,5,8,0.7842046718576196
1,2,4,1,2,2,1,4,3,1,3,4,7,0.41055718475073316
1,2,4,1,2,2,1,4,3,1,3,4,7,0.41297935103244837
1,2,4,1,2,2,1,4,3,1,3,4,7,0.41055718475073316
1,2,4,1,2,2,1,4,3,1,3,4,7,0.41297935103244837
1,2,4,1,2,2,1,4,3,1,3,4,7,0.41297935103244837
3,1,4,2,1,1,1,3,3,3,1,5,9,0.8987417615338527
3,1,4,2,1,1,1,3,3,3,1,5,9,0.9318497913769124
3,1,4,2,1,1,1,3,3,3,1,5,9,0.9199048374306106
3,1,4,2,1,1,1,3,3,3,1,5,9,0.8818493150684932
3,1,4,2,1,1,1,3,3,3,1,5,9,0.9048067860508954
3,1,4,1,1,1,1,3,4,3,3,5,6,0.731621278397065
3,1,4,1,1,1,1,3,4,3,3,5,6,0.725818076978521
3,1,4,1,1,1,1,3,4,3,3,5,6,0.731621278397065
3,1,4,1,1,1,1,3,4,4,3,5,6,0.7278707278707278
3,1,4,1,1,1,1,3,4,3,3,5,6,0.7293297281912623
1,1,3,2,1,1,3,3,3,4,3,2,9,0.13525698827772767
1,1,3,2,1,1,3,3,3,4,3,2,9,0.13525698827772767
1,1,3,2,1,1,3,3,3,4,3,2,9,0.13525698827772767
1,1,3,2,1,1,3,3,3,4,3,2,9,0.13525698827772767
1,1,3,2,1,1,3,3,3,4,3,2,9,0.13525698827772767
2,1,4,0,2,2,1,1,4,2,3,2,8,0.0
2,1,4,0,2,2,1,1,4,2,3,2,8,0.0
2,1,4,0,2,2,1,1,4,2,3,2,8,0.0
2,1,4,0,2,2,1,1,4,2,3,2,8,0.0
2,1,4,0,2,2,1,1,4,2,3,2,8,0.0
3,1,4,0,1,2,1,2,4,1,1,2,8,0.04716981132075472
3,1,4,0,1,2,1,2,4,1,1,2,8,0.04716981132075472
3,1,4,0,1,2,1,2,4,1,1,2,8,0.04716981132075472
3,1,4,0,1,2,1,2,4,1,1,2,8,0.04716981132075472
3,1,4,0,1,2,1,2,4,1,1,2,8,0.04716981132075472
4,1,4,1,1,1,4,6,6,5,2,2,10,0.9715221774193549
4,1,4,1,1,1,4,6,6,5,2,2,10,0.9715221774193549
4,1,4,1,1,1,4,6,6,5,2,2,10,0.9715221774193549
4,1,4,1,1,1,4,6,6,5,2,2,10,0.9715221774193549
4,1,4,1,1,1,4,6,6,5,2,2,10,0.9715221774193549
4,2,4,0,2,2,2,5,1,1,3,2,4,0.0
4,2,4,0,2,2,2,5,1,1,3,2,4,0.0
4,2,4,0,2,2,2,5,1,1,3,2,4,0.0
4,2,4,0,2,2,2,5,1,1,3,2,4,0.0
4,2,4,0,2,2,2,5,1,1,3,2,4,0.0
3,1,2,1,1,1,3,3,5,3,1,4,2,0.8669751301330249
3,1,2,1,1,1,3,3,5,2,1,4,2,0.7690457097032879
3,1,2,1,1,1,3,3,5,2,1,4,2,0.5035689615473176
3,1,2,1,1,1,3,3,5,2,1,4,2,0.6289910600255428
3,1,2,1,1,1,3,3,5,2,1,4,2,0.47492767598842817
5,1,4,0,1,1,1,5,6,5,3,5,10,0.1322123310253874
5,1,4,0,1,1,1,5,6,5,3,5,10,0.14207364847218595
5,1,4,0,1,1,1,5,6,5,3,5,10,0.13518494142424642
5,1,4,0,1,1,1,5,6,5,3,5,10,0.13556875225565143
5,1,4,0,1,1,1,5,6,5,3,5,10,0.13229957109864732
3,2,4,1,2,1,1,4,6,5,3,5,8,0.8620282461858202
3,2,4,1,2,1,1,4,6,5,3,5,8,0.8620282461858202
3,2,4,1,2,1,1,4,6,5,3,5,8,0.8620282461858202
3,2,4,1,2,1,1,4,6,5,3,5,8,0.8620282461858202
3,2,4,1,2,1,1,4,6,5,3,5,8,0.8620282461858202
1,2,4,0,2,1,1,1,3,2,3,4,5,0.7352941176470589
1,2,4,0,2,1,1,1,3,2,3,4,5,0.7352941176470589
1,2,4,0,2,1,1,1,3,2,3,4,5,0.7352941176470589
1,2,4,0,2,1,1,1,3,2,3,4,5,0.7352941176470589
1,2,4,0,2,1,1,1,3,2,3,4,5,0.7352941176470589
5,1,4,0,1,1,4,6,6,5,3,3,9,0.9074682949741663
5,1,4,0,1,1,4,6,6,5,3,3,9,0.9074682949741663
5,1,4,0,1,1,4,6,6,5,3,3,9,0.9074682949741663
5,1,4,0,1,1,4,6,6,5,3,3,9,0.9074682949741663
5,1,4,0,1,1,4,6,6,5,3,3,9,0.9074682949741663
4,2,2,0,2,1,4,6,1,2,1,4,7,0.0
4,2,2,0,2,1,4,6,1,2,1,4,7,0.0
4,2,2,0,2,1,4,6,1,2,1,4,7,0.0
4,2,2,0,2,1,4,6,1,2,1,4,7,0.0
4,2,2,0,2,1,4,6,1,2,1,4,7,0.0
3,2,2,0,2,2,2,1,3,3,3,4,8,0.9040697674418605
3,2,2,0,2,2,2,1,3,3,3,4,8,0.9040697674418605
3,2,2,0,2,2,2,1,3,3,3,4,8,0.9040697674418605
3,2,2,0,2,2,2,1,3,3,3,4,8,0.9040697674418605
3,2,2,0,2,2,2,1,3,3,3,4,8,0.9040697674418605
4,1,2,0,1,1,3,5,4,5,3,1,3,0.39226519337016574
4,1,2,0,1,1,3,5,4,5,3,1,3,0.39226519337016574
4,1,2,0,1,1,3,5,4,5,3,1,3,0.39226519337016574
4,1,2,0,1,1,3,5,4,5,3,1,3,0.39226519337016574
4,1,2,0,1,1,3,5,4,5,3,1,3,0.39293598233995586
6,1,4,0,2,2,1,5,5,4,3,4,9,0.76103500761035
6,1,4,0,2,2,1,5,5,4,3,4,9,0.7757951900698216
6,1,4,0,2,2,1,5,5,4,3,4,9,0.7744733581164808
6,1,4,0,2,2,1,5,5,4,3,4,9,0.7704160246533128
6,1,4,0,2,2,1,5,5,4,3,4,9,0.7674597083653109
4,1,2,0,1,1,1,5,6,5,3,4,10,0.5617559523809523
4,1,2,0,1,1,1,5,6,5,3,4,10,0.5617559523809523
4,1,2,0,1,1,1,5,6,5,3,4,10,0.5617559523809523
4,1,2,0,1,1,1,5,6,5,3,4,10,0.5617559523809523
4,1,2,0,1,1,1,5,6,5,3,4,10,0.5617559523809523
2,1,3,1,1,1,3,3,4,1,3,3,7,0.6145124716553289
2,1,3,1,1,1,3,3,4,1,3,3,7,0.6413502109704642
2,1,3,1,1,1,3,3,4,1,3,3,7,0.5156695156695157
2,1,3,1,1,1,3,3,4,1,3,3,7,0.6382978723404256
2,1,3,1,1,1,3,3,4,1,3,3,7,0.575
5,1,2,0,1,1,4,6,3,4,3,4,10,0.6935197514425211
5,1,2,0,1,1,4,6,2,4,3,4,10,0.6702412868632708
5,1,2,0,1,1,4,6,2,4,3,4,10,0.9837355718782791
5,1,2,0,1,1,4,6,3,4,3,4,10,0.7457863073633968
5,1,2,0,1,1,4,6,3,4,3,4,10,0.8377548170901983
1,1,4,1,1,1,1,3,4,1,3,4,9,0.35476241668458397
1,1,4,1,1,1,1,3,4,1,3,4,9,0.35476241668458397
1,1,4,1,1,1,1,3,4,1,3,4,9,0.35476241668458397
1,1,4,1,1,1,1,3,4,1,3,4,9,0.35476241668458397
1,1,4,1,1,1,1,3,4,1,3,4,9,0.35476241668458397
3,2,4,2,2,2,2,4,4,2,1,5,8,0.39775386055217593
3,2,4,2,2,2,2,4,4,2,1,5,8,0.40075436115040075
3,2,4,2,2,2,2,4,4,2,1,5,8,0.3982197235886625
3,2,4,2,2,2,2,4,4,2,1,5,8,0.3978469459396209
3,2,4,2,2,2,2,4,4,2,1,5,8,0.4
1,1,3,0,2,2,2,1,1,2,3,5,6,0.44871794871794873
1,1,3,0,2,2,2,1,1,2,3,5,6,0.44871794871794873
1,1,3,0,2,2,2,1,1,2,3,5,6,0.44871794871794873
1,1,3,0,2,2,2,1,1,2,3,5,6,0.44871794871794873
1,1,3,0,2,2,2,1,1,2,3,5,6,0.44871794871794873
4,1,2,1,1,1,1,5,6,5,3,5,10,0.75
4,1,2,1,1,1,1,5,6,5,3,5,10,0.75
4,1,2,1,1,1,1,5,6,5,3,5,10,0.75
4,1,2,1,1,1,1,5,6,5,3,5,10,0.75
4,1,2,1,1,1,1,5,6,5,3,5,10,0.75
1,2,3,1,2,1,1,4,2,2,1,5,8,0.0
1,2,3,1,2,1,1,4,2,2,1,5,8,0.0
1,2,3,1,2,1,1,4,2,2,1,5,8,0.0
1,2,3,1,2,1,1,4,2,2,1,5,8,0.0
1,2,3,1,2,1,1,4,2,2,1,5,8,0.0
2,1,3,0,1,2,2,2,4,2,3,3,7,0.8396946564885496
2,1,3,0,1,2,2,2,4,2,3,3,7,0.8396946564885496
2,1,3,0,1,2,2,2,4,2,3,3,7,0.8396946564885496
2,1,3,0,1,2,2,2,4,2,3,3,7,0.851063829787234
2,1,3,0,1,2,2,2,4,2,3,3,7,0.8264462809917356
1,1,4,0,2,2,1,1,1,2,2,3,7,0.8461538461538461
1,1,4,0,2,2,1,1,1,2,2,3,7,0.8461538461538461
1,1,4,0,2,2,1,1,1,2,2,3,7,0.8461538461538461
1,1,4,0,2,2,1,1,1,2,2,3,7,0.8461538461538461
1,1,4,0,2,2,1,1,1,2,2,3,7,0.8461538461538461
3,2,4,0,2,2,1,1,2,2,3,5,8,0.20512820512820512
3,2,4,0,2,2,1,1,2,1,3,5,8,0.2648401826484018
3,2,4,0,2,2,1,1,2,2,3,5,8,0.18548387096774194
3,2,4,0,2,2,1,1,2,2,3,5,8,0.30414746543778803
3,2,4,0,2,2,1,1,2,2,3,5,8,0.40131578947368424
5,2,4,0,2,1,4,6,3,3,3,5,7,0.0
5,2,4,0,2,1,4,6,3,3,3,5,7,0.0
5,2,4,0,2,1,4,6,3,3,3,5,7,0.0
5,2,4,0,2,1,4,6,3,3,3,5,7,0.0
5,2,4,0,2,1,4,6,3,3,3,5,7,0.0
2,1,4,0,1,1,1,2,5,2,1,4,8,0.7384615384615385
2,1,4,0,1,1,1,2,5,2,1,4,8,0.7384615384615385
2,1,4,0,1,1,1,2,5,2,1,4,8,0.7384615384615385
2,1,4,0,1,1,1,2,5,2,1,4,8,0.7384615384615385
2,1,4,0,1,1,1,2,5,2,1,4,8,0.7272727272727273
1,2,3,2,2,2,3,4,1,1,2,2,7,0.0
1,2,3,2,2,2,3,4,1,1,2,2,7,0.0
1,2,3,2,2,2,3,4,1,1,2,2,7,0.0
1,2,3,2,2,2,3,4,1,1,2,2,7,0.0
1,2,3,2,2,2,3,4,1,1,2,2,7,0.0
5,1,4,0,1,1,1,5,6,5,3,2,8,0.9635154913682131
5,1,4,0,1,1,1,5,6,5,3,2,8,0.9302639118271596
5,1,4,0,1,1,1,5,6,5,3,2,8,0.9546957454728591
5,1,4,0,1,1,1,5,6,5,3,2,8,0.9726572308342915
5,1,4,0,1,1,1,5,6,5,3,2,8,0.9419944489612829
5,1,4,0,2,2,1,5,4,2,3,3,7,0.0
5,1,4,0,2,2,1,5,4,2,3,3,7,0.0
5,1,4,0,2,2,1,5,4,2,3,3,7,0.0
5,1,4,0,2,2,1,5,4,2,3,3,7,0.0
5,1,4,0,2,2,1,5,4,2,3,3,7,0.0
3,1,4,2,1,1,1,3,6,5,3,5,10,0.8279009126466753
3,1,4,2,1,1,1,3,6,5,3,5,10,0.8279009126466753
3,1,4,2,1,1,1,3,6,5,3,5,10,0.8279009126466753
3,1,4,2,1,1,1,3,6,5,3,5,10,0.8279009126466753
3,1,4,2,1,1,1,3,6,5,3,5,10,0.8279009126466753
3,1,1,3,2,1,3,4,3,3,3,2,5,0.8802816901408451
3,1,1,3,2,1,3,4,3,3,3,2,5,0.8802816901408451
3,1,1,3,2,1,3,4,3,3,3,2,5,0.8802816901408451
3,1,1,3,2,1,3,4,3,3,3,2,5,0.8802816901408451
3,1,1,3,2,1,3,4,3,3,3,2,5,0.8802816901408451
2,1,4,2,1,2,2,3,3,3,3,5,10,0.5833333333333334
2,1,4,2,1,2,2,3,3,3,3,5,10,0.5833333333333334
2,1,4,2,1,2,2,3,3,3,3,5,10,0.5833333333333334
2,1,4,2,1,2,2,3,3,3,3,5,10,0.5833333333333334
2,1,4,2,1,2,2,3,3,3,3,5,10,0.5652173913043478
2,1,3,1,1,2,2,3,4,1,2,4,7,0.23809523809523808
2,1,3,1,1,2,2,3,4,1,2,4,7,0.23809523809523808
2,1,3,1,1,2,2,3,4,1,2,4,7,0.23809523809523808
2,1,3,1,1,2,2,3,4,1,2,4,7,0.23809523809523808
2,1,3,1,1,2,2,3,4,1,2,4,7,0.23809523809523808
6,1,4,0,1,1,4,6,6,5,3,4,10,0.3464339610261794
6,1,4,0,1,1,4,6,6,5,3,4,10,0.44813912378768334
6,1,4,0,1,1,4,6,6,5,3,4,10,0.4994292237442922
6,1,4,0,1,1,4,6,6,5,3,4,10,0.4434895833333333
6,1,4,0,1,1,4,6,6,5,3,4,10,0.4186576490480041
1,1,2,1,1,2,2,3,3,1,2,2,7,0.0
1,1,2,1,1,2,2,3,3,1,2,2,7,0.0
1,1,2,1,1,2,2,3,3,2,2,2,7,0.0
1,1,2,1,1,2,2,3,3,2,2,2,7,0.0
1,1,2,1,1,2,2,3,3,1,2,2,7,0.0
6,1,4,0,1,1,4,6,3,3,3,3,5,0.9440928270042194
6,1,4,0,1,1,4,6,2,3,3,3,5,0.8761682242990654
6,1,4,0,1,1,4,6,2,3,3,3,5,0.943796394485684
6,1,4,0,1,1,4,6,3,3,3,3,5,0.8684863523573201
6,1,4,0,1,1,4,6,4,3,3,3,5,0.9532215357458076
5,1,1,0,1,2,4,6,1,1,2,1,2,0.0
5,1,1,0,1,2,4,6,1,1,2,1,2,0.0
5,1,1,0,1,2,4,6,1,1,2,1,2,0.0
5,1,1,0,1,2,4,6,1,1,2,1,2,0.0
5,1,1,0,1,2,4,6,1,1,2,1,2,0.0
3,2,2,0,2,2,1,1,3,3,3,3,7,0.6829573934837093
3,2,2,0,2,2,1,1,3,3,3,3,7,0.6987399770904925
3,2,2,0,2,2,1,1,3,3,3,3,7,0.6809583858764187
3,2,2,0,2,2,1,1,3,3,3,3,7,0.6823671497584541
3,2,2,0,2,2,1,1,3,3,3,3,7,0.6880189798339265
5,2,4,0,2,2,4,6,2,2,3,4,8,0.0
5,2,4,0,2,2,4,6,2,2,3,4,8,0.0
5,2,4,0,2,2,4,6,2,2,3,4,8,0.0
5,2,4,0,2,2,4,6,2,2,3,4,8,0.0
5,2,4,0,2,2,4,6,2,2,3,4,8,0.0
4,1,4,2,1,1,1,5,6,5,3,4,10,0.8563074352548037
4,1,4,2,1,1,1,5,6,5,3,4,10,0.8563074352548037
4,1,4,2,1,1,1,5,6,5,3,4,10,0.8563074352548037
4,1,4,2,1,1,1,5,6,5,3,4,10,0.8563074352548037
4,1,4,2,1,1,1,5,6,5,3,4,10,0.8563074352548037
5,1,2,1,1,1,3,5,4,3,3,5,8,0.9298000929800093
5,1,2,1,1,1,3,5,4,3,3,5,8,0.8559201141226819
5,1,2,1,1,1,3,5,4,3,3,5,8,0.746175848775028
5,1,2,1,1,1,3,5,4,3,3,5,8,0.79628400796284
5,1,2,1,1,1,3,5,4,3,3,5,8,0.8862629246676514
3,1,4,2,1,1,1,3,6,5,3,5,9,0.7972972972972973
3,1,4,2,1,1,1,3,6,5,3,5,9,0.7972972972972973
3,1,4,2,1,1,1,3,6,5,3,5,9,0.7972972972972973
3,1,4,2,1,1,1,3,6,5,3,5,9,0.7972972972972973
3,1,4,2,1,1,1,3,6,5,3,5,9,0.7972972972972973
1,1,2,0,2,2,2,1,2,1,2,3,5,0.0
1,1,2,0,2,2,2,1,2,1,2,3,5,0.0
1,1,2,0,2,2,2,1,2,1,2,3,5,0.0
1,1,2,0,2,2,2,1,2,1,2,3,5,0.0
1,1,2,0,2,2,2,1,2,1,2,3,5,0.0
3,1,4,2,1,1,1,3,6,3,3,3,8,0.7836990595611285
3,1,4,2,1,1,1,3,6,3,3,3,8,0.7836990595611285
3,1,4,2,1,1,1,3,6,3,3,3,8,0.7836990595611285
3,1,4,2,1,1,1,3,6,3,3,3,8,0.7836990595611285
3,1,4,2,1,1,1,3,6,3,3,3,8,0.7836990595611285
5,1,1,0,1,1,4,6,4,4,3,5,9,0.9887323943661972
5,1,1,0,1,1,4,6,4,4,3,5,9,0.9897172236503856
5,1,1,0,1,1,4,6,4,4,3,5,9,0.9895833333333334
5,1,1,0,1,1,4,6,4,4,3,5,9,0.9896907216494846
5,1,1,0,1,1,4,6,4,4,3,5,9,0.9880597014925373
6,2,1,0,2,2,4,6,1,1,2,2,5,0.0
6,2,1,0,2,2,4,6,1,1,2,2,5,0.0
6,2,1,0,2,2,4,6,1,1,2,2,5,0.0
6,2,1,0,2,2,4,6,1,1,2,2,5,0.0
6,2,1,0,2,2,4,6,1,1,2,2,5,0.0
3,1,1,2,1,2,2,3,2,2,3,4,5,0.0
3,1,1,2,1,2,2,3,2,2,3,4,5,0.0
3,1,1,2,1,2,2,3,2,2,3,4,5,0.0
3,1,1,2,1,2,2,3,2,2,3,4,5,0.0
3,1,1,2,1,2,2,3,2,2,3,4,5,0.0
4,2,3,0,2,1,4,6,1,4,1,3,10,0.9279475982532751
4,2,3,0,2,1,4,6,1,4,1,3,10,0.9279475982532751
4,2,3,0,2,1,4,6,1,4,1,3,10,0.9279475982532751
4,2,3,0,2,1,4,6,1,4,1,3,10,0.9279475982532751
4,2,3,0,2,1,4,6,1,4,1,3,10,0.9279475982532751
5,1,3,0,1,1,3,5,2,2,1,1,8,0.0
5,1,3,0,1,1,3,5,2,2,1,1,8,0.0
5,1,3,0,1,1,3,5,2,2,1,1,8,0.0
5,1,3,0,1,1,3,5,2,3,1,1,8,0.0
5,1,3,0,1,1,3,5,2,2,1,1,8,0.0
4,1,4,0,2,1,1,5,6,5,3,4,10,0.14668901927912825
4,1,4,0,2,1,1,5,6,5,3,4,10,0.15060240963855423
4,1,4,0,2,1,1,5,6,5,3,4,10,0.1483050847457627
4,1,4,0,2,1,1,5,6,5,3,4,10,0.14868309260832624
4,1,4,0,2,1,1,5,6,5,3,4,10,0.15112262521588946
4,2,1,0,2,2,4,5,1,1,1,4,10,0.0
4,2,1,0,2,2,4,5,1,1,1,4,10,0.0
4,2,1,0,2,2,4,5,1,1,1,4,10,0.0
4,2,1,0,2,2,4,5,1,1,1,4,10,0.0
4,2,1,0,2,2,4,5,1,1,1,4,10,0.0
2,1,2,2,1,1,2,3,3,3,3,5,8,0.3438556933483653
2,1,2,2,1,1,2,3,3,3,3,5,8,0.3438556933483653
2,1,2,2,1,1,2,3,3,3,3,5,8,0.3438556933483653
2,1,2,2,1,1,2,3,3,3,3,5,8,0.3438556933483653
2,1,2,2,1,1,2,3,3,3,3,5,8,0.3438556933483653
6,2,3,0,2,1,4,6,1,3,3,4,7,0.25
6,2,3,0,2,1,4,6,1,3,3,4,7,0.2463768115942029
6,2,3,0,2,1,4,6,1,2,3,4,7,0.26380368098159507
6,2,3,0,2,1,4,6,1,2,3,4,7,0.26380368098159507
6,2,3,0,2,1,4,6,1,3,3,4,7,0.23529411764705882
5,1,4,0,1,1,4,6,4,4,3,4,8,0.7041587901701323
5,1,4,0,1,1,4,6,4,4,3,4,8,0.6995305164319249
5,1,4,0,1,1,4,6,4,4,3,4,8,0.6995305164319249
5,1,4,0,1,1,4,6,4,4,3,4,8,0.7034938621340887
5,1,4,0,1,1,4,6,4,4,3,4,8,0.7048249763481551
3,2,3,2,2,2,1,4,4,2,2,3,6,0.0
3,2,3,2,2,2,1,4,3,2,2,3,6,0.0
3,2,3,2,2,2,1,4,4,2,2,3,6,0.0
3,2,3,2,2,2,1,4,4,2,2,3,6,0.0
3,2,3,2,2,2,1,4,3,2,2,3,6,0.0
3,1,4,2,1,1,1,3,5,4,2,3,8,0.77875274208712
3,1,4,2,1,1,1,3,5,4,2,3,8,0.7687199070230782
3,1,4,2,1,1,1,3,5,4,2,3,8,0.7641849786815349
3,1,4,2,1,1,1,3,5,4,2,3,8,0.7603008502289078
3,1,4,2,1,1,1,3,5,4,2,3,8,0.773237831678333
5,1,4,0,1,1,4,6,4,2,3,4,10,0.0
5,1,4,0,1,1,4,6,4,2,3,4,10,0.0
5,1,4,0,1,1,4,6,4,2,3,4,10,0.0
5,1,4,0,1,1,4,6,4,2,3,4,10,0.0
5,1,4,0,1,1,4,6,4,2,3,4,10,0.0
5,1,4,0,1,1,4,6,4,5,3,2,8,0.9097847656846283
5,1,4,0,1,1,4,6,4,5,3,2,8,0.9104796822487015
5,1,4,0,1,1,4,6,4,5,3,2,8,0.9097847656846283
5,1,4,0,1,1,4,6,4,5,3,2,8,0.9105480079377194
5,1,4,0,1,1,4,6,4,5,3,2,8,0.9098535692495424
5,1,4,1,1,1,1,5,6,5,3,3,10,0.0
5,1,4,1,1,1,1,5,6,5,3,3,10,0.0
5,1,4,1,1,1,1,5,6,5,3,3,10,0.0
5,1,4,1,1,1,1,5,6,5,3,3,10,0.0
5,1,4,1,1,1,1,5,6,5,3,3,10,0.0
6,1,2,0,1,1,1,5,6,5,3,5,10,0.31125982413819936
6,1,2,0,1,1,1,5,6,5,3,5,10,0.2485089463220676
6,1,2,0,1,1,1,5,6,5,3,5,10,0.2740476842970677
6,1,2,0,1,1,1,5,6,5,3,5,10,0.2485089463220676
6,1,2,0,1,1,1,5,6,5,3,5,10,0.16600265604249667
2,2,3,5,2,1,1,4,2,3,1,1,6,0.9459459459459459
2,2,3,5,2,1,1,4,2,3,1,1,6,0.9401709401709402
2,2,3,5,2,1,1,4,2,3,1,1,6,0.927487352445194
2,2,3,5,2,1,1,4,2,3,1,1,6,0.9419152276295133
2,2,3,5,2,1,1,4,2,3,1,1,6,0.9290540540540541
3,1,3,0,2,2,3,1,2,2,2,4,6,0.9615384615384616
3,1,3,0,2,2,3,1,2,2,2,4,6,0.9615384615384616
3,1,3,0,2,2,3,1,2,2,2,4,6,0.9615384615384616
3,1,3,0,2,2,3,1,2,2,2,4,6,0.9615384615384616
